Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE09,OUT017,1464.8066059999992
FDN50,OUT019,262.711364
DRF27,OUT045,3274.044868
DRF51,OUT013,713.2249340000005
NCO02,OUT019,139.944502
FDB51,OUT027,1912.2841280000014
FDJ50,OUT013,915.921086
FDN52,OUT013,1262.4100639999995
FDX14,OUT013,1360.2626899999993
FDT27,OUT019,692.0458359999998
FDV10,OUT013,759.3049520000006
FDU33,OUT046,842.0439179999997
FDU58,OUT046,3517.820879999997
NCP42,OUT027,5837.9674300000015
FDL51,OUT027,5758.970259999995
DRH15,OUT027,989.9979939999992
FDU16,OUT017,1317.2320359999994
FDW15,OUT017,2500.265424000002
FDQ44,OUT045,2308.7813440000023
NCI06,OUT027,5212.521567999999
DRK23,OUT019,531.994174
FDC28,OUT035,1660.5051999999994
NCY17,OUT019,109.91026400000001
NCV05,OUT018,2251.3294620000006
FDM34,OUT019,482.0458579999998
DRD60,OUT027,6839.284023999999
FDT38,OUT046,1232.6820940000002
FDQ57,OUT018,2529.600572000001
FDE59,OUT027,941.2281439999996
NCM43,OUT046,2381.8595520000013
DRI51,OUT049,3127.255942000002
NCG30,OUT017,2126.7116759999985
NCK54,OUT035,1893.6883340000013
FDQ16,OUT019,203.64158800000004
FDI36,OUT013,2781.5659239999995
FDX16,OUT027,3835.327583999999
FDA34,OUT046,3296.6088299999997
FDJ48,OUT018,3103.7931500000004
FDU47,OUT035,2162.0123919999974
FDS39,OUT046,1815.8896039999993
FDD11,OUT046,2935.9183380000013
FDM16,OUT027,1984.816380000001
FDU56,OUT018,3366.8174399999994
FDQ32,OUT017,2319.873572000001
DRK35,OUT013,798.7269699999998
FDA58,OUT049,2305.405738
DRG48,OUT019,453.5962240000001
FDT59,OUT010,725.0428840000003
FDQ31,OUT019,191.79034799999997
FDS51,OUT018,1021.3904640000001
FDW32,OUT027,2273.7802380000007
FDI15,OUT027,3802.3971159999974
NCV30,OUT017,946.6144659999995
DRG25,OUT049,3501.8882859999976
FDT02,OUT013,522.5997360000002
FDO33,OUT027,2941.544348
FDP38,OUT035,733.2854880000009
FDZ45,OUT035,2891.629322
NCA54,OUT027,5351.161101999997
FDU33,OUT017,998.4403379999994
FDN58,OUT017,4407.596
FDI05,OUT045,1346.5072620000005
FDM57,OUT019,216.39165799999992
NCS42,OUT027,2523.741531999999
FDB57,OUT045,3432.5585319999977
FDC03,OUT045,3139.7596660000027
FDZ58,OUT013,2426.860974
NCK29,OUT045,1960.8409219999992
NCR53,OUT045,4131.4621080000015
FDE26,OUT027,3687.2336900000014
FDU52,OUT049,2228.6057080000005
FDE41,OUT027,2315.585819999999
FDU38,OUT018,2947.5432059999985
FDA52,OUT017,2226.0690099999997
FDW46,OUT046,1152.7661200000002
DRI59,OUT035,3813.7556639999993
FDT38,OUT035,1314.568836
FDL33,OUT018,2884.824845999999
FDQ01,OUT027,5563.331588000001
FDJ08,OUT046,3395.8396620000003
FDQ47,OUT049,735.0099100000003
NCZ18,OUT013,5489.307944000001
FDE29,OUT017,994.9914939999996
FDF10,OUT027,3095.0711699999983
FDC48,OUT049,1563.9442260000003
FDY58,OUT013,4650.593026000004
NCX30,OUT010,607.7089499999997
FDV11,OUT013,3191.865174000002
FDT46,OUT046,715.4220740000004
DRD01,OUT019,123.319476
FDQ11,OUT013,3474.137742000001
NCM41,OUT017,930.3356559999996
NCC55,OUT013,676.5926180000001
FDG45,OUT027,5357.000168
NCQ54,OUT049,3343.4212280000024
FDM34,OUT045,1917.590553999999
FDD17,OUT019,384.7058980000004
FDN38,OUT027,6557.151273999999
FDB53,OUT018,2017.3007620000012
NCL06,OUT035,4419.653638
NCV18,OUT019,215.97886199999996
FDX25,OUT013,3553.507760000001
FDB39,OUT046,917.4058200000001
FDC33,OUT049,2993.6631720000005
NCO14,OUT018,561.7288020000003
FDA58,OUT027,6055.670713999998
NCQ02,OUT017,3382.1974199999986
NCR53,OUT017,3762.0429779999995
FDN52,OUT046,1136.5272579999996
FDG26,OUT046,3795.8323279999995
FDE23,OUT027,1211.85587
DRI37,OUT013,701.2738239999999
DRH37,OUT018,2362.1318980000005
FDO01,OUT035,2315.505924
FDK45,OUT049,2110.3396539999994
FDP23,OUT049,3467.772694000001
FDM33,OUT035,4025.6864619999997
FDD36,OUT017,2223.6454980000008
FDL56,OUT017,1180.9028279999995
FDT27,OUT010,718.3649099999999
FDG52,OUT017,607.9220059999996
NCL42,OUT035,4851.325068000002
DRJ24,OUT046,3182.9967179999994
FDV38,OUT046,757.2542880000002
FDT35,OUT045,3332.6352680000023
FDY51,OUT045,3175.672918
FDC37,OUT017,1978.2382760000007
NCP43,OUT013,3199.082446
FDO33,OUT045,1604.9175579999992
FDW04,OUT018,1772.6126040000015
NCC31,OUT046,1972.7787160000014
FDK22,OUT049,2932.5094419999996
FDJ50,OUT017,1068.735502
FDV13,OUT017,1512.877366
DRL60,OUT017,2103.408676000002
FDW03,OUT017,1808.0664539999996
FDY27,OUT035,2496.690078000002
FDB39,OUT027,1847.3952600000007
FDU59,OUT045,2729.533653999999
FDZ57,OUT049,1819.112076
FDO21,OUT049,3014.922166000001
FDS43,OUT018,2957.363755999998
FDU28,OUT010,572.2684159999998
FDC51,OUT010,188.34150399999996
FDW16,OUT010,226.77147999999997
FDP32,OUT010,287.4258600000001
FDB60,OUT019,378.2875859999999
NCQ30,OUT046,1822.8072660000003
FDD26,OUT049,3781.863843999996
FDI44,OUT045,1303.9426679999997
DRH23,OUT046,1164.564096000001
FDO44,OUT046,1814.8043499999999
FDG04,OUT046,3116.7895660000004
FDM32,OUT027,2883.6530379999977
FDM09,OUT013,2798.9166720000003
FDZ47,OUT013,1610.2905639999992
FDM40,OUT027,3334.2398460000004
FDY48,OUT017,1910.8659740000003
NCM30,OUT045,697.6185819999993
FDX36,OUT010,497.5257080000003
DRF03,OUT017,527.5133399999999
FDN51,OUT049,4449.34166
FDM57,OUT049,1154.3973300000007
FDB35,OUT049,1809.4246860000012
FDY13,OUT027,2290.085680000002
FDA37,OUT017,2547.317510000001
NCX53,OUT017,2547.5105919999983
FDD59,OUT018,1039.5068819999992
FDX10,OUT019,81.97329600000005
FDC03,OUT018,2959.0948359999998
FDW43,OUT035,4474.409030000001
FDW10,OUT046,2727.1034840000007
FDY14,OUT027,5664.985931999995
FDV43,OUT045,605.5051520000002
FDO40,OUT013,2346.3457799999987
FDP46,OUT027,2265.3978159999992
NCE43,OUT019,389.033598
FDD05,OUT035,2206.314723999998
FDJ60,OUT010,303.19200399999977
DRE27,OUT018,1160.4827420000004
FDO11,OUT035,5802.81319
DRG11,OUT027,2608.7109279999995
FDK33,OUT010,611.7237239999997
DRM23,OUT045,2099.4405080000015
FDJ02,OUT027,3712.2877440000007
NCZ05,OUT045,1405.6103280000011
NCL30,OUT013,1914.7409300000006
FDZ19,OUT018,2219.3444300000015
FDM45,OUT049,2123.8953419999984
FDO36,OUT046,2526.4912860000013
NCK31,OUT045,724.4503220000001
DRJ37,OUT045,2523.7881380000003
FDP24,OUT018,1647.8416839999993
FDF46,OUT013,1637.5683899999997
FDX46,OUT019,118.818668
NCL18,OUT045,2880.0244279999997
FDJ26,OUT013,2330.939167999999
FDJ07,OUT045,2009.2512399999996
FDY15,OUT013,2031.3624580000012
DRG01,OUT045,1161.5213899999997
FDF58,OUT045,1335.5015879999999
FDZ14,OUT019,208.23560800000007
FDP31,OUT049,684.4690319999999
FDH45,OUT013,739.8702499999998
FDA09,OUT010,402.4228360000002
FDW31,OUT035,2633.9314320000035
FDA57,OUT046,728.1721439999992
NCE55,OUT035,3051.727590000002
FDC17,OUT019,603.074982
FDC59,OUT013,957.873144
FDA22,OUT013,3175.559732000002
FDK52,OUT035,3873.118392
NCM26,OUT046,2368.330496000001
NCT53,OUT035,2429.976917999997
FDW45,OUT018,2605.1222659999994
NCI18,OUT035,3308.466728000001
FDE38,OUT018,2668.4797940000008
FDF08,OUT019,207.50322799999992
FDY58,OUT010,601.31727
FDF58,OUT019,169.1065420000001
FDX39,OUT017,4562.374525999997
FDB44,OUT049,2704.186647999998
FDF28,OUT013,1877.0499919999982
FDE39,OUT013,1563.1985299999994
FDT37,OUT018,3248.078668
FDZ45,OUT017,3281.7947799999984
FDO40,OUT035,2851.8610879999987
FDM57,OUT027,1924.0155240000004
DRG36,OUT017,2968.023214000001
FDY36,OUT010,175.7911740000001
DRL60,OUT027,3027.3925999999988
FDS25,OUT019,215.91228199999986
DRF49,OUT027,3594.7008060000016
FDP16,OUT045,4948.724950000004
FDS60,OUT049,2309.3406160000004
FDU15,OUT027,850.6860020000005
FDK43,OUT046,1976.746884
FDN25,OUT046,645.033698
FDE53,OUT049,1437.7218620000003
FDB22,OUT013,2188.078462
FDE39,OUT017,2536.771238
FDX35,OUT035,3768.794189999995
NCG54,OUT049,3115.537862000001
FDH27,OUT035,2329.008348000001
NCK42,OUT013,2763.5360599999985
FDS25,OUT049,1913.4692519999974
FDI10,OUT018,3227.552054
FDU35,OUT035,1773.2451140000005
FDI04,OUT017,3303.3533839999996
DRK23,OUT035,5478.8615420000015
FDB53,OUT019,349.59826400000003
FDY02,OUT049,3358.6147839999962
FDM60,OUT035,654.3815300000002
NCJ31,OUT010,588.114456
DRP35,OUT017,1679.8866379999995
NCQ30,OUT018,1395.2571379999986
DRL11,OUT010,300.2225360000001
FDU01,OUT013,3443.98366
FDR39,OUT035,3191.272612
FDO08,OUT046,2876.256000000002
FDC02,OUT045,5518.236953999997
NCZ29,OUT035,1954.482531999999
FDF29,OUT010,291.38736999999986
FDZ23,OUT017,3239.9692239999986
NCU53,OUT018,2479.1462479999986
NCW30,OUT013,3353.8742879999995
NCM26,OUT027,5167.666621999999
FDV50,OUT027,2904.392708
FDW15,OUT049,2511.9901620000014
FDI35,OUT027,6970.806155999998
FDO11,OUT017,4530.669130000001
FDN48,OUT046,1681.0318139999995
NCA17,OUT049,2124.3813760000016
NCN54,OUT013,880.2075740000001
FDP22,OUT013,725.6554200000002
NCB54,OUT035,2535.7525639999985
FDD08,OUT045,619.2872120000004
DRM48,OUT010,94.01761799999997
FDG41,OUT027,2866.13584
FDE44,OUT027,1518.5233500000013
FDE26,OUT035,2569.5352560000024
NCS38,OUT013,2443.0798620000005
NCJ54,OUT018,2743.5420860000013
FDI40,OUT019,235.08066400000018
FDN45,OUT018,3960.870831999999
FDU43,OUT046,3942.7410979999972
FDI04,OUT010,481.5065599999998
NCC07,OUT018,1136.3541499999997
NCC07,OUT019,212.32361999999995
NCD18,OUT045,3936.908690000003
FDU55,OUT035,5150.469007999999
FDX59,OUT035,534.6973220000003
FDR52,OUT049,3183.076614000001
NCP17,OUT013,985.9699039999994
FDQ32,OUT045,2467.6811720000005
NCT17,OUT049,3176.0524240000004
FDO10,OUT049,846.4049080000003
FDE32,OUT049,448.20990199999966
FDN44,OUT045,2806.992825999999
FDH02,OUT035,1040.7053219999993
FDK60,OUT013,1678.3020340000012
FDS24,OUT019,329.71747600000026
FDL03,OUT010,830.0062540000004
FDB46,OUT027,5466.424397999998
FDO48,OUT049,3708.279628
FDZ39,OUT049,1636.010418
FDT02,OUT027,783.839682000001
FDC50,OUT013,1867.4757880000013
FDP39,OUT035,803.1478820000005
DRG15,OUT018,1104.5688579999994
FDP10,OUT018,1283.1031279999997
FDF53,OUT027,4744.730487999998
FDN34,OUT045,3231.9929400000005
FDK02,OUT045,1713.3830359999984
FDC23,OUT045,2965.379988000002
FDJ10,OUT019,324.51757800000007
FDE53,OUT035,1348.27829
FDR25,OUT035,5230.391640000005
FDW50,OUT046,2581.8126079999997
FDS09,OUT049,757.5206079999999
FDW49,OUT010,499.9026139999998
FDU51,OUT046,2715.052504000001
FDF28,OUT018,1612.294622000001
NCY30,OUT018,3127.502288000002
FDD44,OUT045,4897.544903999999
FDX09,OUT017,3473.1190680000022
NCF30,OUT013,2360.627190000002
FDZ50,OUT019,595.85771
FDW37,OUT013,1624.345602
FDD11,OUT049,3689.3709080000012
DRH39,OUT018,1052.8495139999995
FDA36,OUT049,2767.9969199999996
NCG43,OUT049,1345.661696
FDF02,OUT035,1677.1235680000004
FDP57,OUT027,2622.033586000001
NCE42,OUT017,3939.8581840000024
NCR38,OUT027,6668.166765999998
FDP03,OUT019,370.1115620000004
FDO51,OUT035,766.3291420000002
NCQ42,OUT046,2109.3010059999997
NCM41,OUT046,1283.602478
FDH48,OUT027,2004.5640079999998
DRF60,OUT046,3966.496841999999
FDJ27,OUT035,1390.5565899999988
FDQ14,OUT013,2371.6262060000004
FDN27,OUT017,1477.2970140000004
NCQ02,OUT046,3101.216504000002
FDJ33,OUT049,2103.36207
FDP07,OUT027,5857.402132000001
DRE01,OUT049,4700.241731999999
FDU36,OUT045,1906.3185600000006
FDL28,OUT017,4077.365857999999
NCX53,OUT046,2375.87401
FDZ39,OUT013,1479.7005520000002
NCP42,OUT013,2989.14239
FDJ14,OUT035,1367.7995459999997
FDK04,OUT049,868.4029400000001
NCC19,OUT017,2724.899685999999
FDS09,OUT018,635.4461780000001
FDZ02,OUT046,1706.3854780000006
FDD35,OUT018,1748.0046360000001
NCY42,OUT017,2620.6820119999993
FDB05,OUT045,4104.55713
FDF20,OUT035,2847.326990000001
NCO41,OUT018,1415.3443239999997
FDC40,OUT027,2286.1974079999995
FDV58,OUT045,3517.0285779999977
FDZ57,OUT045,1323.4705820000017
DRM35,OUT046,3539.6790939999983
DRN36,OUT018,1470.6656460000006
FDQ13,OUT046,1094.3954340000003
DRO35,OUT010,242.29793600000008
NCD43,OUT035,1526.5262659999999
FDA51,OUT018,1616.9685380000003
NCX17,OUT027,7514.99778599999
NCZ17,OUT049,906.0139819999998
FDR11,OUT027,4414.979722
FDW34,OUT049,4223.349166000004
FDN50,OUT017,1163.0593879999994
FDS09,OUT046,723.8244699999997
FDS48,OUT018,2566.1396760000002
FDL44,OUT049,3209.0428140000017
DRF48,OUT018,2411.5808640000005
FDA14,OUT018,1406.1696000000009
NCD30,OUT049,1474.5339440000002
FDI16,OUT017,821.3774860000001
NCG06,OUT035,4168.087765999999
DRZ24,OUT035,2890.8902840000005
NCS17,OUT045,1645.8908899999994
FDB37,OUT045,5594.717399999995
FDE10,OUT035,1838.5134879999991
FDC57,OUT045,3167.037492000001
FDM12,OUT018,2502.9153080000015
FDE24,OUT049,1858.1479299999994
FDW22,OUT045,3354.227162
DRD01,OUT027,1731.9854880000007
NCZ18,OUT027,6550.832831999997
FDN49,OUT045,623.4750940000009
FDR22,OUT035,2379.0498759999973
FDV08,OUT019,95.22937400000005
FDY39,OUT046,4207.583021999999
FDV36,OUT049,2807.24583
FDO60,OUT045,567.9140840000003
FDU04,OUT027,3083.566145999999
FDR20,OUT027,1510.653594
FDW19,OUT019,270.7009640000001
FDU40,OUT049,2781.798954
FDK15,OUT045,1428.9399600000002
DRF15,OUT035,2040.1110700000002
FDQ25,OUT017,2747.0708259999997
FDI48,OUT019,180.6049079999999
FDS49,OUT046,1709.7011620000003
FDV22,OUT046,2601.8665040000005
NCV42,OUT046,1908.1761419999996
FDX26,OUT046,2942.709498
FDI33,OUT018,1456.6505560000003
FDZ14,OUT049,2215.7357939999993
FDG10,OUT013,689.7088779999999
FDM38,OUT018,791.1834560000002
FDG26,OUT027,6713.481113999998
FDH46,OUT035,1517.7177320000014
FDN13,OUT018,1158.2789440000001
FDU57,OUT035,2654.1917260000005
NCI06,OUT046,3651.9462899999985
FDM38,OUT045,933.9442920000002
NCG42,OUT010,295.6751220000001
FDL39,OUT045,2566.2595200000014
FDT31,OUT019,560.9431579999997
FDV59,OUT013,3329.5459560000013
FDB49,OUT035,1891.378008
FDD58,OUT049,1581.1884460000015
DRN59,OUT046,639.1347100000002
FDX48,OUT049,1874.4267400000015
FDQ11,OUT049,3473.898054000002
FDY12,OUT049,844.8069880000006
FDQ11,OUT045,3407.9439060000022
DRI11,OUT017,1754.4029740000003
FDY32,OUT027,3281.641645999999
FDS51,OUT045,816.5238040000003
FDR19,OUT010,323.64538000000005
DRB13,OUT018,2756.352078000001
FDS21,OUT035,959.6841199999997
FDQ40,OUT045,2466.669156000003
NCE55,OUT013,2767.3710680000017
FDX43,OUT027,4091.600662
FDS12,OUT049,2498.860586
DRK01,OUT027,2335.4066859999984
FDN25,OUT017,853.9217900000003
FDB60,OUT046,4069.3096780000024
FDQ13,OUT017,1304.728312000001
DRK13,OUT045,3896.721002000001
DRF25,OUT018,419.40739400000007
NCD42,OUT019,82.65241199999996
FDW25,OUT045,1470.6989359999998
NCV29,OUT027,5044.207327999998
NCK42,OUT035,3410.8667680000003
DRJ13,OUT027,4540.463048
DRD15,OUT017,2966.8514059999993
FDM27,OUT045,2837.726153999999
FDZ50,OUT018,3395.440181999998
FDC04,OUT046,3112.2754419999987
FDF50,OUT049,3006.0403939999997
FDP15,OUT045,3981.970033999998
FDK46,OUT035,3892.3933019999995
FDZ56,OUT018,2418.005834000001
FDY60,OUT049,2096.7040700000002
FDB10,OUT035,3927.3344859999993
FDR57,OUT045,1841.9090679999988
FDU58,OUT049,3265.4427319999972
FDH02,OUT046,989.5186179999996
FDP48,OUT013,3700.1834999999996
FDI46,OUT035,3561.231039999999
FDW56,OUT013,3661.2674899999997
NCM19,OUT010,296.4075020000002
FDS50,OUT027,5102.870965999995
FDK24,OUT013,746.9144139999996
FDO36,OUT017,2899.698818
FDK45,OUT027,3038.6246460000025
NCL05,OUT045,529.5307139999998
FDL32,OUT018,1670.3124340000006
FDA28,OUT049,2198.7445779999994
FDY36,OUT018,1300.8466980000012
FDP32,OUT018,1756.833144
FDL50,OUT046,1545.5548299999991
DRC24,OUT049,2693.9266699999994
NCS18,OUT017,2120.300022
FDD16,OUT017,1226.63663
NCV18,OUT013,2013.9384719999998
FDX07,OUT046,3152.509736000001
NCZ05,OUT027,2738.388793999998
NCI31,OUT013,692.5718179999999
FDK14,OUT049,1389.1983579999996
NCR06,OUT045,787.1220760000002
NCF54,OUT049,3141.717118000001
DRG23,OUT010,432.96974
FDD53,OUT046,636.5380899999997
NCM31,OUT027,3212.6980560000006
FDT16,OUT017,4823.121780000002
FDR40,OUT035,1284.5545719999996
DRG25,OUT017,3833.5965039999974
FDT10,OUT035,928.3249400000005
FDY32,OUT013,3201.0665299999982
FDN50,OUT035,1133.6043959999997
FDZ35,OUT019,265.3079840000001
NCP54,OUT045,2060.358047999999
NCD07,OUT035,1353.7977719999994
FDS02,OUT018,3405.5270520000004
DRN59,OUT018,743.4655699999996
DRB24,OUT013,2741.151864000002
FDP37,OUT027,3333.207856
DRB01,OUT018,2965.100351999998
FDR47,OUT046,2895.570858
NCM31,OUT010,375.5777800000001
NCF06,OUT027,6137.6373520000025
NCV17,OUT027,3076.302268000002
FDS10,OUT049,2250.8301119999983
FDN52,OUT035,1123.2045999999996
FDZ48,OUT013,1961.2670339999995
FDJ48,OUT049,3979.5997859999993
DRB13,OUT027,4025.7397259999984
FDV59,OUT017,3450.6682920000017
FDL32,OUT035,1723.0437940000013
FDZ12,OUT035,2262.6480619999998
NCR06,OUT027,808.5475200000005
FDP51,OUT017,2153.13062
FDY22,OUT013,2330.905877999999
FDZ38,OUT049,4159.1460720000005
NCO54,OUT035,962.8133800000006
FDR23,OUT035,2717.709045999999
FDM38,OUT049,1036.2244880000005
FDS25,OUT013,1940.3209659999995
FDZ22,OUT013,1183.4461839999997
FDZ20,OUT019,522.2934679999997
FDD45,OUT010,166.35012999999998
FDN03,OUT049,3099.7584020000027
NCW30,OUT046,3034.862875999999
FDY24,OUT027,1748.377484
FDJ26,OUT019,533.7585440000001
FDM15,OUT049,2575.693906000002
NCW54,OUT027,2249.838070000001
FDA23,OUT045,1672.323150000001
FDA39,OUT019,78.94390600000001
FDZ12,OUT017,2567.9839420000003
NCB42,OUT046,2078.8140240000007
FDL16,OUT046,869.5680899999998
FDO24,OUT019,485.66781000000015
NCP42,OUT046,3440.3683659999997
FDR19,OUT018,1906.897806
DRL01,OUT045,4849.307693999996
FDV37,OUT046,2729.047619999997
FDI41,OUT010,275.3482480000001
FDF58,OUT049,959.2180599999999
NCF43,OUT018,1656.2640539999995
FDN02,OUT049,3667.239716
NCP41,OUT035,1679.5071319999997
NCY17,OUT027,1034.0007159999996
FDL58,OUT027,3831.2462300000007
NCA30,OUT027,5126.027489999997
FDE46,OUT018,1992.2600239999997
FDY38,OUT035,4419.746850000001
NCH29,OUT027,2135.4736040000003
FDO20,OUT045,2952.8429739999997
FDP44,OUT018,1125.774588000001
FDM02,OUT027,2460.963250000001
FDJ14,OUT027,2702.4355939999996
FDH04,OUT010,200.1195059999999
DRK23,OUT046,4748.632075999999
NCW05,OUT046,2520.805354000001
FDF12,OUT049,1868.0084280000003
FDL51,OUT019,485.5146759999999
FDN03,OUT018,3920.829619999998
DRJ37,OUT049,2726.5042639999992
FDM12,OUT019,459.08907399999975
FDA16,OUT045,2981.6787720000016
NCB07,OUT017,3246.7404100000003
NCI17,OUT019,224.94053000000008
FDR51,OUT046,2456.036329999999
FDJ55,OUT045,4135.636674000003
NCZ17,OUT013,827.5494519999999
FDU25,OUT013,896.2067480000004
NCG18,OUT045,1307.09856
DRM11,OUT017,3918.3128959999995
FDH16,OUT035,1429.4393099999993
FDZ04,OUT018,753.1862499999999
NCX53,OUT035,2232.2276599999987
FDX38,OUT027,1560.3422480000006
FDX09,OUT046,3356.8837040000017
NCW05,OUT018,1621.203026
NCS41,OUT017,3093.266851999998
FDI26,OUT046,2933.4548779999986
NCZ41,OUT027,3235.728078000002
NCK06,OUT046,2303.747895999998
FDX23,OUT027,2491.030777999999
NCA42,OUT046,2591.3468640000006
FDC20,OUT049,1031.6704159999995
DRC49,OUT018,2456.6888139999996
FDX01,OUT013,1456.8835860000004
FDC08,OUT045,3631.4063599999995
FDC02,OUT017,5834.092473999996
FDK10,OUT045,2407.3463760000004
DRC24,OUT013,2732.1968540000007
FDW16,OUT019,269.72889600000013
NCU06,OUT018,3389.814172000002
DRA59,OUT045,2942.7294719999986
FDR24,OUT019,341.38229200000006
DRL35,OUT018,639.2745280000003
FDA49,OUT013,1454.4600739999994
NCC55,OUT046,692.8714279999997
DRD24,OUT019,351.92856400000016
NCE55,OUT049,2997.418284
FDT33,OUT045,2923.4811940000004
NCT53,OUT013,2427.3070599999987
FDS26,OUT046,3467.0403139999985
FDL22,OUT018,1170.6095599999999
FDP44,OUT017,1573.138924000001
FDC52,OUT018,1951.0869520000028
FDI53,OUT010,520.7887600000003
FDZ23,OUT046,3086.4890079999996
NCT18,OUT013,3756.989555999997
FDR13,OUT046,1657.688865999999
FDB09,OUT010,256.93222000000003
FDZ60,OUT013,1424.1861479999989
FDB11,OUT046,3861.733212000001
FDC10,OUT018,1831.895435999999
FDW56,OUT035,3735.743878
FDK14,OUT027,2171.1737999999996
DRE27,OUT027,2693.906696
FDA38,OUT017,3879.336963999998
FDT11,OUT045,2842.626442
FDP15,OUT035,4519.9896979999985
FDV27,OUT035,1458.0354200000004
FDS36,OUT027,2463.779584000001
FDY40,OUT027,1531.4065800000008
NCF19,OUT049,736.8874660000001
FDF53,OUT045,3410.7735559999983
FDS14,OUT027,3232.765267999999
FDE56,OUT046,1076.7983399999998
FDZ19,OUT035,2479.419226000002
FDZ46,OUT013,1665.1258520000001
FDR16,OUT046,4559.564849999999
FDG29,OUT018,607.2295739999997
NCE30,OUT017,3708.0133079999996
FDZ40,OUT046,870.3404180000003
FDG58,OUT018,2219.058136
DRH03,OUT013,1503.496244
FDZ47,OUT045,1521.8590079999988
FDV04,OUT018,2084.4466920000013
FDZ10,OUT018,2090.951558
FDG46,OUT017,2474.106142000001
NCF07,OUT045,1695.466358000002
FDY44,OUT035,3019.9889040000007
FDB21,OUT013,4713.1449360000015
FDS20,OUT035,3303.4932019999997
FDS49,OUT049,1303.4166860000003
FDX55,OUT027,5349.849475999998
NCQ02,OUT018,2868.945516
FDR25,OUT013,4615.239046000002
DRG39,OUT045,1114.2029839999998
FDB46,OUT046,3596.558388000001
NCC30,OUT018,2425.4161880000006
FDE58,OUT035,2709.413178000001
FDC05,OUT019,639.7472459999998
FDY15,OUT046,2391.3005959999987
FDG14,OUT046,2894.751924000001
FDL08,OUT049,3300.224123999999
FDQ47,OUT013,686.6262239999998
FDN12,OUT035,1661.2309220000006
FDW10,OUT013,2547.7369639999997
FDD02,OUT035,1443.5409539999996
FDX35,OUT010,536.4750080000003
FDT35,OUT046,3060.3896480000008
DRN47,OUT019,541.6948800000006
FDB11,OUT010,673.9094440000001
FDN20,OUT045,2907.6884179999993
FDB59,OUT035,2411.66076
FDJ58,OUT045,3492.846722
FDU60,OUT046,3947.3284600000025
FDS03,OUT049,1028.76087
FDU40,OUT019,478.23082399999987
DRH15,OUT049,763.5194660000001
FDD04,OUT027,3733.9795080000026
FDQ01,OUT046,3580.3594739999994
FDF28,OUT035,2005.4761540000004
FDD22,OUT010,369.34589200000016
FDY19,OUT046,2064.1065019999996
FDN33,OUT035,1493.7955379999999
FDV36,OUT035,2893.227242
FDW01,OUT010,302.7658920000002
FDJ28,OUT049,3410.9400059999984
FDB17,OUT035,3162.396866
FDM40,OUT049,2516.217992
FDV46,OUT045,2042.3082099999983
FDQ44,OUT049,2372.518378000001
NCD42,OUT046,738.4188059999998
DRH37,OUT046,1859.8324040000014
FDR10,OUT018,2563.8626399999994
NCD06,OUT027,1051.5578620000001
FDI53,OUT046,2440.3567400000024
FDG16,OUT035,3557.3294519999995
DRB25,OUT046,1614.6848440000008
FDY09,OUT046,2423.685108
FDX48,OUT045,2249.478538000001
FDC03,OUT010,379.852216
FDT47,OUT035,1860.072092
FDW44,OUT027,4250.6269919999995
FDT24,OUT017,1517.9441040000002
FDT12,OUT019,427.4302840000003
NCS38,OUT035,1726.1597379999992
FDO39,OUT035,3473.8314739999983
FDA13,OUT046,583.5071199999998
FDO48,OUT035,3055.5426239999983
DRJ01,OUT017,1777.299835999999
FDD53,OUT018,470.9536299999999
NCT05,OUT049,3783.8079800000023
FDQ51,OUT045,816.6569640000001
FDU60,OUT013,2997.7445260000004
FDC59,OUT046,940.1095999999994
FDP36,OUT035,730.7554480000002
NCM19,OUT017,1559.8362399999996
FDL16,OUT035,845.2397580000003
FDE50,OUT018,2873.799197999999
NCR18,OUT013,662.7506359999996
NCD30,OUT035,1593.5989580000003
FDH31,OUT013,1316.7992659999995
FDD56,OUT019,576.3830600000002
FDC47,OUT049,4146.4958719999995
FDZ21,OUT045,1823.9524420000002
FDM01,OUT049,1673.2286379999998
FDF24,OUT013,1331.8530039999998
FDW23,OUT017,824.12724
FDY52,OUT018,704.2765820000001
DRH37,OUT027,4131.275684
DRO47,OUT027,2821.0212319999996
FDR25,OUT049,5066.691394000005
FDQ24,OUT027,6783.130451999997
DRJ51,OUT018,3444.9623860000006
NCU06,OUT035,4385.058670000004
NCV18,OUT018,1880.0327759999998
NCC06,OUT027,3086.7886180000037
FDZ01,OUT018,1453.1484480000006
FDT14,OUT017,2328.9817159999975
FDD11,OUT019,497.3592580000002
FDN09,OUT017,4253.536538000004
NCO18,OUT010,431.56490199999973
FDZ50,OUT045,2618.2585
FDS44,OUT013,4228.4958000000015
FDI36,OUT045,2871.3823439999996
FDA26,OUT010,371.0237080000001
NCY53,OUT049,1732.6246559999993
FDF32,OUT049,3046.640877999999
FDF59,OUT010,410.37248799999986
FDB20,OUT046,1224.6991519999997
DRH11,OUT035,846.7511239999997
FDT03,OUT049,1721.3460039999989
NCH06,OUT035,3803.122838
FDR55,OUT049,3089.1522079999995
FDI10,OUT035,3217.8912960000016
FDZ12,OUT045,2448.073361999999
FDM12,OUT049,2674.951369999997
DRB25,OUT045,1534.2162560000004
NCS41,OUT013,3540.5646079999983
NCT53,OUT049,2636.66787
NCD55,OUT013,716.6937519999997
